tag,res,feat,clf,k_shot,seed,acc,macro_f1
official,336,cls,proto,10,456,64.05693950177937,0.6258569654523952
official,336,cls,proto,10,789,63.13167259786477,0.6170689421526767
official,336,cls,proto,10,999,64.27046263345196,0.6317611429344735
official,336,cls,knn,10,42,75.44483985765125,0.739491982908353
official,336,cls,knn,10,123,74.59074733096085,0.732462100967439
official,336,cls,knn,10,456,75.37366548042705,0.7369152200113054
official,336,cls,knn,10,789,74.80427046263345,0.7333194188176395
official,336,cls,knn,10,999,74.44839857651246,0.731358513674821
official,336,cls,lp,10,42,61.138790035587185,0.5706493101508141
official,336,cls,lp,10,123,60.78291814946619,0.5717322286670479
official,336,cls,lp,10,456,61.35231316725979,0.5764485065226989
official,336,cls,lp,10,789,57.580071174377224,0.5413102017029278
official,336,cls,lp,10,999,59.644128113879006,0.5506660501123984
official,336,cls,labelprop,10,42,32.455516014234874,0.2654218801717273
official,336,cls,labelprop,10,123,33.95017793594306,0.2855627295754846
official,336,cls,labelprop,10,456,34.44839857651246,0.2878011762249232
official,336,cls,labelprop,10,789,32.09964412811388,0.2649515708176096
official,336,cls,labelprop,10,999,34.16370106761566,0.2822576560725063
official,336,cls,ptmap,10,42,64.76868327402136,0.6242321531886112
official,336,cls,ptmap,10,123,63.843416370106766,0.615456469193124
official,336,cls,ptmap,10,456,64.98220640569396,0.6268113870895291
official,336,cls,ptmap,10,789,64.05693950177937,0.6208692651753149
official,336,cls,ptmap,10,999,65.19572953736656,0.6320805825254223
official,448,cls,proto,1,42,33.350279613624814,0.32043881103429805
official,448,cls,proto,1,123,32.71479410269446,0.3218622850925172
official,448,cls,proto,1,456,33.37569903406202,0.32445595526428617
official,448,cls,proto,1,789,34.417895271987796,0.329402789081203
official,448,cls,proto,1,999,33.29944077275038,0.3215640136982346
official,448,cls,knn,1,42,33.350279613624814,0.32043881103429805
official,448,cls,knn,1,123,32.71479410269446,0.3218622850925172
official,448,cls,knn,1,456,33.37569903406202,0.32445595526428617
official,448,cls,knn,1,789,34.417895271987796,0.329402789081203
official,448,cls,knn,1,999,33.29944077275038,0.3215640136982346
official,448,cls,lp,1,42,33.42653787493645,0.31901214286103396
official,448,cls,lp,1,123,34.44331469242501,0.3313614085065642
official,448,cls,lp,1,456,35.28215556685307,0.33687262733520384
official,448,cls,lp,1,789,33.37569903406202,0.3140252951508924
official,448,cls,lp,1,999,32.6131164209456,0.31119729438273225
official,448,cls,labelprop,1,42,23.919674631418403,0.20271306490782093
official,448,cls,labelprop,1,123,23.843416370106763,0.21830894971882275
official,448,cls,labelprop,1,456,23.33502796136248,0.2039703119188166
official,448,cls,labelprop,1,789,24.07219115404169,0.21475465109918385
official,448,cls,labelprop,1,999,24.300965937976613,0.21582547186189643
official,448,cls,ptmap,1,42,36.80732079308592,0.3598151796930956
official,448,cls,ptmap,1,123,36.6039654295882,0.3597536647050823
official,448,cls,ptmap,1,456,37.26487036095577,0.36608354670612986
official,448,cls,ptmap,1,789,36.095577020843926,0.35137166305726547
official,448,cls,ptmap,1,999,35.231316725978644,0.343446325092565
official,448,cls,proto,3,42,51.7497034400949,0.5014594810237155
official,448,cls,proto,3,123,52.40213523131673,0.5103353294180694
official,448,cls,proto,3,456,49.8220640569395,0.48484973402249837
official,448,cls,proto,3,789,51.18623962040332,0.49877513928677886
official,448,cls,proto,3,999,50.41518386714117,0.49262194869978626
official,448,cls,knn,3,42,51.631079478054566,0.5059868737296475
official,448,cls,knn,3,123,51.9276393831554,0.5090867241467368
official,448,cls,knn,3,456,50.622775800711736,0.5027501421612505
official,448,cls,knn,3,789,51.7497034400949,0.509187214310711
official,448,cls,knn,3,999,50.860023724792406,0.49834761422769397
official,448,cls,lp,3,42,46.44128113879004,0.4372385042605062
official,448,cls,lp,3,123,47.004744958481616,0.4392388358024081
official,448,cls,lp,3,456,47.004744958481616,0.44090393646033504
official,448,cls,lp,3,789,46.20403321470937,0.4349216844356282
official,448,cls,lp,3,999,45.31435349940688,0.42591787076525434
official,448,cls,labelprop,3,42,29.86358244365362,0.2521410383090936
official,448,cls,labelprop,3,123,27.075919335705812,0.22879071268290946
official,448,cls,labelprop,3,456,29.240806642941873,0.25703163890816516
official,448,cls,labelprop,3,789,30.66429418742586,0.2564413663624801
official,448,cls,labelprop,3,999,29.30011862396204,0.2468585169085887
official,448,cls,ptmap,3,42,53.94424673784104,0.5238202427174287
official,448,cls,ptmap,3,123,54.53736654804271,0.531082326673552
official,448,cls,ptmap,3,456,53.736654804270465,0.5236343310365613
official,448,cls,ptmap,3,789,52.10557532621589,0.5074550810980935
official,448,cls,ptmap,3,999,52.461447212336886,0.5110912409100085
official,448,cls,proto,5,42,58.57651245551602,0.5730575090397175
official,448,cls,proto,5,123,58.89679715302491,0.5804859475390916
official,448,cls,proto,5,456,58.54092526690391,0.5733821109473988
official,448,cls,proto,5,789,58.18505338078291,0.5712397761155347
official,448,cls,proto,5,999,56.512455516014235,0.5530182696513806
official,448,cls,knn,5,42,60.569395017793596,0.5918236470105336
official,448,cls,knn,5,123,61.138790035587185,0.6030895830724324
