tag,res,feat,clf,k_shot,acc_mean,acc_std,f1_mean,f1_std
tapt-nogram,224,cls,knn,5,48.41992882562278,0.7364914633151068,0.468097059472265,0.005553578948444037
tapt-nogram,224,cls,lp,5,41.41637010676156,0.6597561483622051,0.37585213088472824,0.007323440278886799
tapt-nogram,224,cls,labelprop,5,21.174377224199286,0.6991773204408719,0.16934142413806802,0.006534751792229963
tapt-nogram,224,cls,ptmap,5,45.7153024911032,1.260359360663733,0.4524866054436586,0.01254867923004453
tapt-nogram,224,cls,proto,10,51.14590747330961,0.6966368286543559,0.48072142820710306,0.006594421589993862
tapt-nogram,224,cls,knn,10,63.01779359430604,0.4346884408427727,0.6087666205293983,0.005051968783792858
tapt-nogram,224,cls,lp,10,50.36298932384342,1.3378132545875598,0.45313655011219944,0.012114410897246965
tapt-nogram,224,cls,labelprop,10,23.08896797153025,1.028463593918204,0.17528474775746158,0.011356987148724991
tapt-nogram,224,cls,ptmap,10,54.4626334519573,1.1469900502853982,0.5381711270145434,0.011012718603619086
tapt-nogram,224_fliptta,cls,proto,1,26.32435180477885,0.6902203528176845,0.24829444557287314,0.007055281777201013
tapt-nogram,224_fliptta,cls,knn,1,26.32435180477885,0.6902203528176845,0.24829444557287314,0.007055281777201013
tapt-nogram,224_fliptta,cls,lp,1,26.253177427554654,0.7569270028127736,0.24785583397685942,0.00788425785773333
tapt-nogram,224_fliptta,cls,labelprop,1,19.09506863243518,0.6514020973664753,0.15658228950556155,0.009633326416565972
tapt-nogram,224_fliptta,cls,ptmap,1,26.090493136756482,0.5565053693540586,0.25789155963605526,0.007437483161282851
tapt-nogram,224_fliptta,cls,proto,3,40.33807829181495,0.8495807250704198,0.38001542252133647,0.007645596422476139
tapt-nogram,224_fliptta,cls,knn,3,41.42348754448399,0.6165308536874502,0.3994330656510749,0.0056575213264778035
tapt-nogram,224_fliptta,cls,lp,3,36.619217081850536,1.0002908889391648,0.3351298939158268,0.006426516038408623
tapt-nogram,224_fliptta,cls,labelprop,3,20.492289442467374,1.1090309579664963,0.15726260146559085,0.010987667125400212
tapt-nogram,224_fliptta,cls,ptmap,3,41.69039145907474,0.7816477525051082,0.4136014654195959,0.007579228322998075
tapt-nogram,224_fliptta,cls,proto,5,45.16725978647686,0.7765838875586608,0.4256636282669515,0.006656497395169996
tapt-nogram,224_fliptta,cls,knn,5,51.5373665480427,0.4368680722967664,0.5000755130622612,0.003458803339320686
tapt-nogram,224_fliptta,cls,lp,5,41.60142348754448,0.8957091066657115,0.3755622483638086,0.010208729567537133
tapt-nogram,224_fliptta,cls,labelprop,5,21.373665480427047,0.6172094914926353,0.1605026437837495,0.00400939413240163
tapt-nogram,224_fliptta,cls,ptmap,5,47.48042704626335,0.7255773086448315,0.4697410813192686,0.006312345724260471
tapt-nogram,224_fliptta,cls,proto,10,51.3879003558719,1.1208552133824659,0.48203649100134066,0.010681740693247762
tapt-nogram,224_fliptta,cls,knn,10,66.23487544483984,0.44334267622483603,0.6421055676826751,0.003697841807494594
tapt-nogram,224_fliptta,cls,lp,10,50.87544483985766,1.1291854762029503,0.458524538623274,0.012877615420293885
tapt-nogram,224_fliptta,cls,labelprop,10,22.87544483985765,0.7128105883874328,0.1631340235753302,0.005824448113470328
tapt-nogram,224_fliptta,cls,ptmap,10,55.302491103202854,0.5007561309420024,0.5448922805150562,0.005911357470205033
