tag,res,feat,clf,k_shot,seed,acc,macro_f1
vitl16-official,448,cls,proto,10,999,59.7864768683274,0.5812415336855361
vitl16-official,448,cls,knn,10,42,72.95373665480427,0.7109651913922377
vitl16-official,448,cls,knn,10,123,72.45551601423487,0.7106158570571381
vitl16-official,448,cls,knn,10,456,72.38434163701068,0.7043830625681159
vitl16-official,448,cls,knn,10,789,72.95373665480427,0.7175641776175584
vitl16-official,448,cls,knn,10,999,71.81494661921708,0.706279714517102
vitl16-official,448,cls,lp,10,42,53.879003558718864,0.4846813947003332
vitl16-official,448,cls,lp,10,123,53.45195729537367,0.48666323524458355
vitl16-official,448,cls,lp,10,456,53.167259786476876,0.4870545718575633
vitl16-official,448,cls,lp,10,789,52.241992882562286,0.47283761935629987
vitl16-official,448,cls,lp,10,999,52.241992882562286,0.473201675250681
vitl16-official,448,cls,labelprop,10,42,29.323843416370103,0.23800397957428207
vitl16-official,448,cls,labelprop,10,123,29.03914590747331,0.23656214515774807
vitl16-official,448,cls,labelprop,10,456,30.106761565836297,0.24063386823783808
vitl16-official,448,cls,labelprop,10,789,30.81850533807829,0.2502703462059715
vitl16-official,448,cls,labelprop,10,999,29.964412811387902,0.237368224220242
vitl16-official,448,cls,ptmap,10,42,60.0711743772242,0.5720661115538433
vitl16-official,448,cls,ptmap,10,123,59.07473309608541,0.5643560949087431
vitl16-official,448,cls,ptmap,10,456,59.430604982206404,0.5670129988635326
vitl16-official,448,cls,ptmap,10,789,59.35943060498221,0.5656063094675193
vitl16-official,448,cls,ptmap,10,999,60.0,0.5754480737786158
vitl16-official,448_fliptta,cls,proto,1,42,30.45246568378241,0.29219025086706985
vitl16-official,448_fliptta,cls,proto,1,123,30.9862735129639,0.30093927973322676
vitl16-official,448_fliptta,cls,proto,1,456,31.164209456024405,0.302740132516351
vitl16-official,448_fliptta,cls,proto,1,789,31.5200813421454,0.30600587306502186
vitl16-official,448_fliptta,cls,proto,1,999,30.782918149466195,0.29891030118914647
vitl16-official,448_fliptta,cls,knn,1,42,30.45246568378241,0.29219025086706985
vitl16-official,448_fliptta,cls,knn,1,123,30.9862735129639,0.30093927973322676
vitl16-official,448_fliptta,cls,knn,1,456,31.164209456024405,0.302740132516351
vitl16-official,448_fliptta,cls,knn,1,789,31.5200813421454,0.30600587306502186
vitl16-official,448_fliptta,cls,knn,1,999,30.782918149466195,0.29891030118914647
vitl16-official,448_fliptta,cls,lp,1,42,30.681240467717334,0.2920133270044394
vitl16-official,448_fliptta,cls,lp,1,123,32.71479410269446,0.3122170060623918
vitl16-official,448_fliptta,cls,lp,1,456,31.13879003558719,0.29868751381271447
vitl16-official,448_fliptta,cls,lp,1,789,31.672597864768683,0.2997132227205131
vitl16-official,448_fliptta,cls,lp,1,999,30.477885104219627,0.2936897188828572
vitl16-official,448_fliptta,cls,labelprop,1,42,21.96237925775292,0.1888009259377383
vitl16-official,448_fliptta,cls,labelprop,1,123,22.597864768683273,0.1992455025392307
vitl16-official,448_fliptta,cls,labelprop,1,456,23.08083375699034,0.20514870430647467
vitl16-official,448_fliptta,cls,labelprop,1,789,22.597864768683273,0.18664656381636477
vitl16-official,448_fliptta,cls,labelprop,1,999,22.521606507371633,0.2050752514092085
vitl16-official,448_fliptta,cls,ptmap,1,42,33.55363497712252,0.3273069854178189
vitl16-official,448_fliptta,cls,ptmap,1,123,33.83324860193188,0.3298555039163799
vitl16-official,448_fliptta,cls,ptmap,1,456,35.00254194204372,0.34103769049807087
vitl16-official,448_fliptta,cls,ptmap,1,789,34.417895271987796,0.33392793550410527
vitl16-official,448_fliptta,cls,ptmap,1,999,32.76563294356888,0.3199405236563021
vitl16-official,448_fliptta,cls,proto,3,42,48.90272835112693,0.4769766464127478
vitl16-official,448_fliptta,cls,proto,3,123,48.99169632265718,0.4743512521513358
vitl16-official,448_fliptta,cls,proto,3,456,47.47924080664294,0.46428598148654304
vitl16-official,448_fliptta,cls,proto,3,789,48.57651245551601,0.47265261595440794
vitl16-official,448_fliptta,cls,proto,3,999,47.09371293001186,0.45769361605238107
vitl16-official,448_fliptta,cls,knn,3,42,50.177935943060504,0.49245474128745476
vitl16-official,448_fliptta,cls,knn,3,123,49.58481613285884,0.4865599509249964
vitl16-official,448_fliptta,cls,knn,3,456,48.66548042704626,0.4769644126887195
vitl16-official,448_fliptta,cls,knn,3,789,49.61447212336892,0.4850040988658401
vitl16-official,448_fliptta,cls,knn,3,999,47.74614472123369,0.4637962522793885
vitl16-official,448_fliptta,cls,lp,3,42,42.141162514828,0.38906303792284525
vitl16-official,448_fliptta,cls,lp,3,123,43.47568208778173,0.4009782289102746
vitl16-official,448_fliptta,cls,lp,3,456,41.69632265717675,0.3864650909983279
vitl16-official,448_fliptta,cls,lp,3,789,41.48873072360617,0.3842791055161919
vitl16-official,448_fliptta,cls,lp,3,999,42.34875444839858,0.39780339984831886
vitl16-official,448_fliptta,cls,labelprop,3,42,27.37247924080664,0.22871112349646405
vitl16-official,448_fliptta,cls,labelprop,3,123,27.194543297746144,0.23161454074131582
vitl16-official,448_fliptta,cls,labelprop,3,456,27.75800711743772,0.23215506999576266
vitl16-official,448_fliptta,cls,labelprop,3,789,26.423487544483987,0.21857100695765408
vitl16-official,448_fliptta,cls,labelprop,3,999,26.24555160142349,0.21610023412498577
vitl16-official,448_fliptta,cls,ptmap,3,42,50.0,0.4851760461678673
vitl16-official,448_fliptta,cls,ptmap,3,123,50.56346381969158,0.48870009273443354
vitl16-official,448_fliptta,cls,ptmap,3,456,48.9620403321471,0.47270812881243324
vitl16-official,448_fliptta,cls,ptmap,3,789,48.754448398576514,0.47058612973880626
vitl16-official,448_fliptta,cls,ptmap,3,999,49.85172004744958,0.479943763360818
vitl16-official,448_fliptta,cls,proto,5,42,53.80782918149466,0.5200295735878921
vitl16-official,448_fliptta,cls,proto,5,123,52.66903914590747,0.5148317384991259
vitl16-official,448_fliptta,cls,proto,5,456,53.131672597864764,0.5186788984046689
vitl16-official,448_fliptta,cls,proto,5,789,54.804270462633454,0.5322129003279893
vitl16-official,448_fliptta,cls,proto,5,999,54.092526690391466,0.5287365787346919
vitl16-official,448_fliptta,cls,knn,5,42,59.71530249110321,0.5815243395626735
vitl16-official,448_fliptta,cls,knn,5,123,59.35943060498221,0.5867870566665396
