tag,res,feat,clf,k_shot,acc_mean,acc_std,f1_mean,f1_std
tv-resnet101,448,cls,proto,1,28.215556685307575,0.21038313875504452,0.2766897975969552,0.005231233481135807
tv-resnet101,448,cls,knn,1,28.215556685307575,0.21038313875504452,0.2766897975969552,0.005231233481135807
tv-resnet101,448,cls,lp,1,26.675139806812403,0.2168859075516189,0.25545262294620097,0.003868000661312164
tv-resnet101,448,cls,labelprop,1,19.13573970513472,0.8708516854416473,0.15684325252678916,0.008543317658411197
tv-resnet101,448,cls,ptmap,1,29.837315709201828,0.2906052381703684,0.2909217161714651,0.0007193689690675345
tv-resnet101,448,cls,proto,3,40.29062870699882,0.363573251631716,0.3841495804221423,0.005364524254926695
tv-resnet101,448,cls,knn,3,45.355871886121,0.9608723985192894,0.44294148256422955,0.0078024102865013835
tv-resnet101,448,cls,lp,3,32.75800711743773,0.3417523200685138,0.2874756119210281,0.004847220160776138
tv-resnet101,448,cls,labelprop,3,22.36654804270463,1.0496293662074874,0.17008400319786735,0.013120276856844644
tv-resnet101,448,cls,ptmap,3,40.94899169632266,0.3942127883679089,0.38655958489505654,0.0040143789860368735
tv-resnet101,448,cls,proto,5,44.93238434163701,0.7509655727277686,0.4308137697157358,0.007252093560495415
tv-resnet101,448,cls,knn,5,55.47330960854092,0.47970157429906307,0.5422286296271216,0.004164592363567152
tv-resnet101,448,cls,lp,5,36.512455516014235,0.255386122676288,0.3167462712216679,0.0027596553054214756
tv-resnet101,448,cls,labelprop,5,24.213523131672595,1.010513244350808,0.18178017432919238,0.011514525406565206
tv-resnet101,448,cls,ptmap,5,45.03914590747331,0.5453090764235728,0.41976867980575,0.0033157627011579753
tv-resnet101,448,cls,proto,10,48.27046263345195,1.12918547620295,0.4602456202550956,0.01278996365305471
tv-resnet101,448,cls,knn,10,69.19572953736656,0.8090119423990216,0.6786302605992348,0.011279068666229027
tv-resnet101,448,cls,lp,10,42.93238434163701,0.6569668759694972,0.36970063857243707,0.005808371945663349
tv-resnet101,448,cls,labelprop,10,24.626334519572957,0.836109617400053,0.17774677799189345,0.007344335517806689
tv-resnet101,448,cls,ptmap,10,48.49822064056939,0.9609858878901166,0.4437293999833801,0.010914955609245325
tv-resnet101,448_fliptta,cls,proto,1,28.357905439755974,0.5654321388266126,0.27718007728382216,0.005521897271709571
tv-resnet101,448_fliptta,cls,knn,1,28.357905439755974,0.5654321388266126,0.27718007728382216,0.005521897271709571
tv-resnet101,448_fliptta,cls,lp,1,26.619217081850536,0.49368676710971854,0.2546671076929973,0.005645733535392846
tv-resnet101,448_fliptta,cls,labelprop,1,19.211997966446365,1.03588426745402,0.1571842215415948,0.009698887953765886
tv-resnet101,448_fliptta,cls,ptmap,1,29.761057447890188,0.4016751047306209,0.28987450736794457,0.0038279328409918795
tv-resnet101,448_fliptta,cls,proto,3,40.43890865954923,0.4696520259745941,0.3866608090738094,0.005411078659266325
tv-resnet101,448_fliptta,cls,knn,3,45.37366548042705,0.7333489335040468,0.44315513552296854,0.0057581264222738016
tv-resnet101,448_fliptta,cls,lp,3,32.65124555160143,0.569286886727533,0.2858209858881552,0.006406962338111464
tv-resnet101,448_fliptta,cls,labelprop,3,22.597864768683273,0.7021020522984409,0.1745449436669863,0.007613567659934727
tv-resnet101,448_fliptta,cls,ptmap,3,41.138790035587185,0.4273962253927382,0.38755582697732516,0.0030318188757933254
tv-resnet101,448_fliptta,cls,proto,5,45.02491103202847,0.6272841393837383,0.4308962395700407,0.0056939942035188675
tv-resnet101,448_fliptta,cls,knn,5,55.56583629893238,0.5989864076134077,0.5430780095286758,0.004800536696753151
tv-resnet101,448_fliptta,cls,lp,5,36.51957295373665,0.4965656293966302,0.31679043438349574,0.006392139165373803
tv-resnet101,448_fliptta,cls,labelprop,5,24.298932384341636,0.9254037675946408,0.18311100307084122,0.0074237266213039756
tv-resnet101,448_fliptta,cls,ptmap,5,44.889679715302485,0.7021596711552239,0.41742903804546244,0.006199931850732251
tv-resnet101,448_fliptta,cls,proto,10,48.32740213523131,0.849632483011626,0.4590220592807837,0.010051968345848417
tv-resnet101,448_fliptta,cls,knn,10,69.35231316725978,0.8869709653907111,0.6802262004271634,0.0108507345823654
tv-resnet101,448_fliptta,cls,lp,10,42.519572953736656,0.716355168118782,0.36262599513998894,0.010205987679434822
tv-resnet101,448_fliptta,cls,labelprop,10,24.612099644128115,0.7300145995705674,0.17960265092092484,0.008680989575819156
tv-resnet101,448_fliptta,cls,ptmap,10,48.15658362989324,0.7389806321661154,0.43990094712850675,0.009127925696555093
tv-densenet121,224,cls,proto,1,27.422470767666493,0.5755688783812487,0.26531189662937693,0.004397397982851008
tv-densenet121,224,cls,knn,1,27.422470767666493,0.5755688783812487,0.26531189662937693,0.004397397982851008
tv-densenet121,224,cls,lp,1,26.873411286222677,0.6842972190928335,0.25570855782061236,0.007127971953578609
tv-densenet121,224,cls,labelprop,1,22.053889171326894,0.48683333481948704,0.19676479603408015,0.006540870690666764
tv-densenet121,224,cls,ptmap,1,28.65277071682766,0.6847691808146371,0.2778353242740858,0.006840123745668764
tv-densenet121,224,cls,proto,3,44.38908659549229,0.9585355651165106,0.4291625772274519,0.008817845344736236
