tag,res,feat,clf,k_shot,seed,acc,macro_f1
vitb16-tapt-nogram,448_fliptta,cls,labelprop,10,42,24.626334519572953,0.17780649650632474
vitb16-tapt-nogram,448_fliptta,cls,labelprop,10,123,24.056939501779357,0.17387143071763816
vitb16-tapt-nogram,448_fliptta,cls,labelprop,10,456,23.202846975088967,0.1624906244990928
vitb16-tapt-nogram,448_fliptta,cls,labelprop,10,789,23.274021352313166,0.1709670328310301
vitb16-tapt-nogram,448_fliptta,cls,labelprop,10,999,23.629893238434164,0.16440936753143603
vitb16-tapt-nogram,448_fliptta,cls,ptmap,10,42,57.22419928825623,0.5575553153844969
vitb16-tapt-nogram,448_fliptta,cls,ptmap,10,123,56.29893238434164,0.5470286040570737
vitb16-tapt-nogram,448_fliptta,cls,ptmap,10,456,56.44128113879003,0.550032401366921
vitb16-tapt-nogram,448_fliptta,cls,ptmap,10,789,56.014234875444835,0.5483337836540684
vitb16-tapt-nogram,448_fliptta,cls,ptmap,10,999,54.23487544483986,0.5291295497701191
splus-official,224,cls,proto,1,42,32.943568886629386,0.3149169062140124
splus-official,224,cls,proto,1,123,33.45195729537366,0.3305561319686662
splus-official,224,cls,proto,1,456,33.57905439755974,0.3248705413965645
splus-official,224,cls,proto,1,789,33.45195729537366,0.31643919926822156
splus-official,224,cls,proto,1,999,34.0620233858668,0.33179412657751034
splus-official,224,cls,knn,1,42,32.943568886629386,0.3149169062140124
splus-official,224,cls,knn,1,123,33.45195729537366,0.3305561319686662
splus-official,224,cls,knn,1,456,33.57905439755974,0.3248705413965645
splus-official,224,cls,knn,1,789,33.45195729537366,0.31643919926822156
splus-official,224,cls,knn,1,999,34.0620233858668,0.33179412657751034
splus-official,224,cls,lp,1,42,32.76563294356888,0.3134266294237741
splus-official,224,cls,lp,1,123,34.34163701067616,0.32727642413724745
splus-official,224,cls,lp,1,456,34.87544483985765,0.3306604910067481
splus-official,224,cls,lp,1,789,32.86731062531774,0.3076426162288729
splus-official,224,cls,lp,1,999,33.65531265887138,0.31941042373253886
splus-official,224,cls,labelprop,1,42,23.919674631418403,0.20514780822902012
splus-official,224,cls,labelprop,1,123,24.097610574478903,0.21218992247097487
splus-official,224,cls,labelprop,1,456,23.589222165734622,0.2016214618477718
splus-official,224,cls,labelprop,1,789,25.826131164209453,0.22251759584102335
splus-official,224,cls,labelprop,1,999,21.682765632943568,0.19641781824322915
splus-official,224,cls,ptmap,1,42,36.4260294865277,0.35286152049019465
splus-official,224,cls,ptmap,1,123,36.22267412303,0.3563835047716245
splus-official,224,cls,ptmap,1,456,36.73106253177428,0.3559532070840351
splus-official,224,cls,ptmap,1,789,35.91764107778342,0.3485226437798903
splus-official,224,cls,ptmap,1,999,36.908998474834775,0.3632256986582965
splus-official,224,cls,proto,3,42,51.482799525504156,0.49697943219437646
splus-official,224,cls,proto,3,123,51.097271648873075,0.4946617660212243
splus-official,224,cls,proto,3,456,50.504151838671405,0.4921775221817138
splus-official,224,cls,proto,3,789,51.00830367734282,0.49883994028404316
splus-official,224,cls,proto,3,999,50.11862396204033,0.48819822738410185
splus-official,224,cls,knn,3,42,51.69039145907474,0.5070885301817607
splus-official,224,cls,knn,3,123,51.660735468564646,0.5051598877046751
splus-official,224,cls,knn,3,456,50.71174377224199,0.49844613346121974
splus-official,224,cls,knn,3,789,50.91933570581257,0.49554881928628536
splus-official,224,cls,knn,3,999,50.38552787663107,0.49319125954247744
splus-official,224,cls,lp,3,42,46.886120996441285,0.43893635142751203
splus-official,224,cls,lp,3,123,47.034400948991696,0.43786261159000817
splus-official,224,cls,lp,3,456,46.08540925266904,0.4268035436818811
splus-official,224,cls,lp,3,789,46.11506524317912,0.43295910853241504
splus-official,224,cls,lp,3,999,46.55990510083037,0.4373079565724431
splus-official,224,cls,labelprop,3,42,27.75800711743772,0.2228657507719744
splus-official,224,cls,labelprop,3,123,29.21115065243179,0.24850695111197255
splus-official,224,cls,labelprop,3,456,27.669039145907476,0.2274074102175376
splus-official,224,cls,labelprop,3,789,30.486358244365363,0.2506072392260798
splus-official,224,cls,labelprop,3,999,28.766310794780548,0.23964914559887437
splus-official,224,cls,ptmap,3,42,53.79596678529063,0.522620432673859
splus-official,224,cls,ptmap,3,123,54.44839857651246,0.5267003236703239
splus-official,224,cls,ptmap,3,456,53.232502965599046,0.515847690068841
splus-official,224,cls,ptmap,3,789,53.054567022538556,0.5161585084413775
splus-official,224,cls,ptmap,3,999,52.49110320284698,0.5134281270335813
splus-official,224,cls,proto,5,42,57.82918149466192,0.5641534373658205
splus-official,224,cls,proto,5,123,59.181494661921704,0.5803437217726459
splus-official,224,cls,proto,5,456,58.07829181494662,0.5689435766420866
splus-official,224,cls,proto,5,789,59.572953736654796,0.5865420894286609
splus-official,224,cls,proto,5,999,57.580071174377224,0.5643999981878421
splus-official,224,cls,knn,5,42,61.56583629893239,0.6035937317138176
splus-official,224,cls,knn,5,123,61.281138790035584,0.6034145542070187
splus-official,224,cls,knn,5,456,60.213523131672595,0.5922769875441958
splus-official,224,cls,knn,5,789,60.5338078291815,0.5923745082542898
splus-official,224,cls,knn,5,999,60.74733096085409,0.5919280269152074
splus-official,224,cls,lp,5,42,52.313167259786475,0.48720259949464206
splus-official,224,cls,lp,5,123,51.99288256227758,0.4836710450131021
splus-official,224,cls,lp,5,456,51.99288256227758,0.4858477300810685
splus-official,224,cls,lp,5,789,51.99288256227758,0.4811596282567638
splus-official,224,cls,lp,5,999,52.98932384341637,0.4930607084655356
splus-official,224,cls,labelprop,5,42,29.145907473309606,0.23739853463346555
splus-official,224,cls,labelprop,5,123,30.676156583629894,0.25694360439240704
splus-official,224,cls,labelprop,5,456,29.28825622775801,0.23739752465098304
splus-official,224,cls,labelprop,5,789,31.423487544483987,0.26405962253347914
splus-official,224,cls,labelprop,5,999,30.2491103202847,0.2516827834198631
splus-official,224,cls,ptmap,5,42,58.68327402135232,0.5713460478487693
splus-official,224,cls,ptmap,5,123,59.395017793594306,0.575725084695229
splus-official,224,cls,ptmap,5,456,58.54092526690391,0.5688043012234795
splus-official,224,cls,ptmap,5,789,59.572953736654796,0.5800521576709952
splus-official,224,cls,ptmap,5,999,59.60854092526691,0.5811904762023056
splus-official,224,cls,proto,10,42,64.91103202846975,0.6353558485335752
splus-official,224,cls,proto,10,123,62.419928825622776,0.6084270415231269
splus-official,224,cls,proto,10,456,64.91103202846975,0.6353697467838143
splus-official,224,cls,proto,10,789,63.13167259786477,0.6123279210729493
splus-official,224,cls,proto,10,999,64.91103202846975,0.6359899840117549
splus-official,224,cls,knn,10,42,73.87900355871886,0.7233379807223224
splus-official,224,cls,knn,10,123,74.02135231316726,0.7286385160207642
splus-official,224,cls,knn,10,456,73.95017793594306,0.7217567473114888
splus-official,224,cls,knn,10,789,73.95017793594306,0.7265286417837566
splus-official,224,cls,knn,10,999,74.02135231316726,0.7283138964633626
splus-official,224,cls,lp,10,42,61.281138790035584,0.5719918670371928
splus-official,224,cls,lp,10,123,59.003558718861214,0.5547576314111137
splus-official,224,cls,lp,10,456,60.6405693950178,0.5626385206417699
splus-official,224,cls,lp,10,789,59.003558718861214,0.5497354851979647
splus-official,224,cls,lp,10,999,59.07473309608541,0.5477016935670241
splus-official,224,cls,labelprop,10,42,29.537366548042705,0.23910642751713126
splus-official,224,cls,labelprop,10,123,31.601423487544483,0.25715362396234553
splus-official,224,cls,labelprop,10,456,32.59786476868328,0.26038600781248
splus-official,224,cls,labelprop,10,789,31.957295373665477,0.26450105660336637
splus-official,224,cls,labelprop,10,999,31.601423487544483,0.25732201948772504
splus-official,224,cls,ptmap,10,42,66.54804270462633,0.6431786876626735
splus-official,224,cls,ptmap,10,123,62.84697508896797,0.6113224115378075
splus-official,224,cls,ptmap,10,456,65.69395017793595,0.635472546017592
splus-official,224,cls,ptmap,10,789,64.12811387900355,0.6206268326375088
splus-official,224,cls,ptmap,10,999,65.12455516014235,0.6305617538556622
splus-official,224_fliptta,cls,proto,1,42,33.1469242501271,0.31906914301985406
splus-official,224_fliptta,cls,proto,1,123,33.24860193187595,0.32773882205236954
splus-official,224_fliptta,cls,proto,1,456,34.417895271987796,0.3339179889819586
splus-official,224_fliptta,cls,proto,1,789,33.96034570411794,0.32325693476679385
splus-official,224_fliptta,cls,proto,1,999,34.265378749364515,0.3343954001946089
splus-official,224_fliptta,cls,knn,1,42,33.1469242501271,0.31906914301985406
splus-official,224_fliptta,cls,knn,1,123,33.24860193187595,0.32773882205236954
splus-official,224_fliptta,cls,knn,1,456,34.417895271987796,0.3339179889819586
splus-official,224_fliptta,cls,knn,1,789,33.96034570411794,0.32325693476679385
splus-official,224_fliptta,cls,knn,1,999,34.265378749364515,0.3343954001946089
splus-official,224_fliptta,cls,lp,1,42,33.24860193187595,0.3189277257385956
splus-official,224_fliptta,cls,lp,1,123,35.104219623792574,0.33565996512941043
splus-official,224_fliptta,cls,lp,1,456,34.951703101169294,0.3332524752963801
splus-official,224_fliptta,cls,lp,1,789,33.42653787493645,0.3128941692409316
splus-official,224_fliptta,cls,lp,1,999,33.47737671581088,0.3187033695247693
splus-official,224_fliptta,cls,labelprop,1,42,23.28418912048805,0.20094409338315905
splus-official,224_fliptta,cls,labelprop,1,123,22.852058973055414,0.20458750795949332
splus-official,224_fliptta,cls,labelprop,1,456,23.792577529232332,0.20126302320257392
splus-official,224_fliptta,cls,labelprop,1,789,24.32638535841383,0.20491053099054643
splus-official,224_fliptta,cls,labelprop,1,999,22.292831723436706,0.20143495723471389
splus-official,224_fliptta,cls,ptmap,1,42,36.62938485002542,0.35548926344309534
splus-official,224_fliptta,cls,ptmap,1,123,36.9598373157092,0.363723847349667
splus-official,224_fliptta,cls,ptmap,1,456,37.01067615658363,0.35771318541753616
splus-official,224_fliptta,cls,ptmap,1,789,35.739705134722925,0.34924181927387066
splus-official,224_fliptta,cls,ptmap,1,999,36.62938485002542,0.36069926988995515
splus-official,224_fliptta,cls,proto,3,42,52.10557532621589,0.5039610585900288
splus-official,224_fliptta,cls,proto,3,123,51.660735468564646,0.5020909343385227
splus-official,224_fliptta,cls,proto,3,456,50.94899169632265,0.49592877987389894
splus-official,224_fliptta,cls,proto,3,789,51.18623962040332,0.49982467922299967
splus-official,224_fliptta,cls,proto,3,999,50.860023724792406,0.4964330901412598
splus-official,224_fliptta,cls,knn,3,42,52.253855278766316,0.5103428863625609
splus-official,224_fliptta,cls,knn,3,123,51.95729537366548,0.50696233276208
splus-official,224_fliptta,cls,knn,3,456,50.94899169632265,0.49917662638174504
splus-official,224_fliptta,cls,knn,3,789,51.482799525504156,0.5025252302904285
splus-official,224_fliptta,cls,knn,3,999,51.097271648873075,0.4986202102663851
splus-official,224_fliptta,cls,lp,3,42,47.21233689205219,0.43976751177015244
splus-official,224_fliptta,cls,lp,3,123,47.06405693950178,0.43519014578895593
splus-official,224_fliptta,cls,lp,3,456,46.8564650059312,0.43409342271172563
splus-official,224_fliptta,cls,lp,3,789,46.38196915776987,0.43474709606529066
splus-official,224_fliptta,cls,lp,3,999,46.767497034400954,0.4383434984516342
splus-official,224_fliptta,cls,labelprop,3,42,27.580071174377224,0.22472527647354418
splus-official,224_fliptta,cls,labelprop,3,123,28.35112692763938,0.2391545594411942
splus-official,224_fliptta,cls,labelprop,3,456,28.440094899169633,0.2369734598084669
splus-official,224_fliptta,cls,labelprop,3,789,29.03321470937129,0.23521694210618385
splus-official,224_fliptta,cls,labelprop,3,999,27.876631079478052,0.22861297570565378
splus-official,224_fliptta,cls,ptmap,3,42,54.03321470937129,0.5241015358192931
splus-official,224_fliptta,cls,ptmap,3,123,53.79596678529063,0.5215660351161517
splus-official,224_fliptta,cls,ptmap,3,456,53.6773428232503,0.5209869181450552
splus-official,224_fliptta,cls,ptmap,3,789,52.817319098457894,0.5142185549030753
splus-official,224_fliptta,cls,ptmap,3,999,53.380782918149464,0.5204035929647335
splus-official,224_fliptta,cls,proto,5,42,58.04270462633452,0.5675528609447396
splus-official,224_fliptta,cls,proto,5,123,59.8932384341637,0.5862855694195139
splus-official,224_fliptta,cls,proto,5,456,58.612099644128115,0.5750717478735541
splus-official,224_fliptta,cls,proto,5,789,59.8220640569395,0.5885934633822959
splus-official,224_fliptta,cls,proto,5,999,57.544483985765126,0.5643367913985541
splus-official,224_fliptta,cls,knn,5,42,61.992882562277586,0.6065438275516752
splus-official,224_fliptta,cls,knn,5,123,61.60142348754448,0.6057082335970196
splus-official,224_fliptta,cls,knn,5,456,60.106761565836294,0.5932362166181594
splus-official,224_fliptta,cls,knn,5,789,61.42348754448399,0.6041021455286222
splus-official,224_fliptta,cls,knn,5,999,61.032028469750884,0.5957146731909696
splus-official,224_fliptta,cls,lp,5,42,51.88612099644128,0.47984789833986263
splus-official,224_fliptta,cls,lp,5,123,53.167259786476876,0.49315937422454076
splus-official,224_fliptta,cls,lp,5,456,52.135231316725985,0.4878824114312686
splus-official,224_fliptta,cls,lp,5,789,51.88612099644128,0.4793804930925637
splus-official,224_fliptta,cls,lp,5,999,53.02491103202846,0.49353664386870244
splus-official,224_fliptta,cls,labelprop,5,42,29.359430604982208,0.2413187581526907
splus-official,224_fliptta,cls,labelprop,5,123,29.822064056939503,0.24903018615288455
splus-official,224_fliptta,cls,labelprop,5,456,29.181494661921707,0.24213993670594078
splus-official,224_fliptta,cls,labelprop,5,789,30.747330960854093,0.2550019650700741
splus-official,224_fliptta,cls,labelprop,5,999,31.103202846975087,0.25749697859111137
splus-official,224_fliptta,cls,ptmap,5,42,58.29181494661921,0.5663402748544697
splus-official,224_fliptta,cls,ptmap,5,123,59.928825622775804,0.5811326489784489
splus-official,224_fliptta,cls,ptmap,5,456,59.252669039145914,0.5765401544068918
splus-official,224_fliptta,cls,ptmap,5,789,59.50177935943061,0.5794544837180291
splus-official,224_fliptta,cls,ptmap,5,999,59.6797153024911,0.5794739258372527
splus-official,224_fliptta,cls,proto,10,42,65.48042704626334,0.6393198041413725
splus-official,224_fliptta,cls,proto,10,123,62.918149466192176,0.612616742687917
splus-official,224_fliptta,cls,proto,10,456,65.33807829181495,0.6395780138034691
splus-official,224_fliptta,cls,proto,10,789,64.05693950177937,0.6215259323747915
splus-official,224_fliptta,cls,proto,10,999,65.12455516014235,0.6358864758854292
splus-official,224_fliptta,cls,knn,10,42,74.51957295373666,0.7306326334796086
splus-official,224_fliptta,cls,knn,10,123,74.51957295373666,0.7298089810545326
splus-official,224_fliptta,cls,knn,10,456,74.51957295373666,0.7302204715016102
splus-official,224_fliptta,cls,knn,10,789,75.58718861209964,0.7443990371036634
splus-official,224_fliptta,cls,knn,10,999,74.02135231316726,0.7276240186905877
splus-official,224_fliptta,cls,lp,10,42,60.854092526690394,0.567543727629886
splus-official,224_fliptta,cls,lp,10,123,59.07473309608541,0.5523474212149544
splus-official,224_fliptta,cls,lp,10,456,60.0,0.5580823216015851
splus-official,224_fliptta,cls,lp,10,789,59.07473309608541,0.5503261415494374
splus-official,224_fliptta,cls,lp,10,999,59.07473309608541,0.5471891645197398
splus-official,224_fliptta,cls,labelprop,10,42,30.676156583629894,0.25084581527607336
splus-official,224_fliptta,cls,labelprop,10,123,31.957295373665477,0.26753209246956916
splus-official,224_fliptta,cls,labelprop,10,456,32.31316725978648,0.25919696501355505
splus-official,224_fliptta,cls,labelprop,10,789,32.028469750889684,0.26744756857815605
splus-official,224_fliptta,cls,labelprop,10,999,32.09964412811388,0.26399816181017005
splus-official,224_fliptta,cls,ptmap,10,42,65.97864768683273,0.6369716483595488
splus-official,224_fliptta,cls,ptmap,10,123,64.19928825622776,0.6230299112346313
splus-official,224_fliptta,cls,ptmap,10,456,65.62277580071174,0.6347906458694996
splus-official,224_fliptta,cls,ptmap,10,789,64.05693950177937,0.6183166773914104
splus-official,224_fliptta,cls,ptmap,10,999,65.97864768683273,0.6394351200401023
splus-official,448,cls,proto,1,42,33.47737671581088,0.322784100757526
splus-official,448,cls,proto,1,123,31.77427554651754,0.31741161893048203
splus-official,448,cls,proto,1,456,34.290798169801725,0.3337612536144306
splus-official,448,cls,proto,1,789,34.2399593289273,0.32984493233510154
splus-official,448,cls,proto,1,999,32.84189120488053,0.32203422873780535
splus-official,448,cls,knn,1,42,33.47737671581088,0.322784100757526
splus-official,448,cls,knn,1,123,31.77427554651754,0.31741161893048203
splus-official,448,cls,knn,1,456,34.290798169801725,0.3337612536144306
splus-official,448,cls,knn,1,789,34.2399593289273,0.32984493233510154
splus-official,448,cls,knn,1,999,32.84189120488053,0.32203422873780535
splus-official,448,cls,lp,1,42,33.55363497712252,0.3203240525356136
splus-official,448,cls,lp,1,123,33.65531265887138,0.32381581583341973
splus-official,448,cls,lp,1,456,35.40925266903915,0.3392899531471199
splus-official,448,cls,lp,1,789,33.096085409252666,0.31243364966007603
splus-official,448,cls,lp,1,999,33.40111845449924,0.32051020832981786
splus-official,448,cls,labelprop,1,42,23.02999491611591,0.1989807799054858
splus-official,448,cls,labelprop,1,123,23.157092018301984,0.20331075793640097
splus-official,448,cls,labelprop,1,456,24.733096085409255,0.2145906261080395
splus-official,448,cls,labelprop,1,789,24.707676664972038,0.21866404331044678
splus-official,448,cls,labelprop,1,999,23.716319267920692,0.21659442908231108
splus-official,448,cls,ptmap,1,42,36.29893238434164,0.3578170960058673
splus-official,448,cls,ptmap,1,123,36.19725470259278,0.3583876374156377
splus-official,448,cls,ptmap,1,456,38.12913065582105,0.37154249489219227
splus-official,448,cls,ptmap,1,789,35.968479918657856,0.35040586344679325
splus-official,448,cls,ptmap,1,999,35.815963396034576,0.350966400210953
splus-official,448,cls,proto,3,42,52.016607354685654,0.502186249982087
splus-official,448,cls,proto,3,123,51.0379596678529,0.497830594435152
splus-official,448,cls,proto,3,456,51.21589561091341,0.5014791876007558
splus-official,448,cls,proto,3,789,51.00830367734282,0.5012609899784851
splus-official,448,cls,proto,3,999,50.978647686832744,0.49862657472819877
splus-official,448,cls,knn,3,42,51.393831553973904,0.5040996476937555
splus-official,448,cls,knn,3,123,51.393831553973904,0.5049889191436296
splus-official,448,cls,knn,3,456,52.10557532621589,0.513182180677269
splus-official,448,cls,knn,3,789,51.36417556346382,0.5047890445143888
splus-official,448,cls,knn,3,999,50.56346381969158,0.4933246413920889
splus-official,448,cls,lp,3,42,46.20403321470937,0.4315885412760504
splus-official,448,cls,lp,3,123,47.835112692763936,0.4457250082551617
splus-official,448,cls,lp,3,456,46.6785290628707,0.44027645497209994
splus-official,448,cls,lp,3,789,45.81850533807829,0.4259256497691362
splus-official,448,cls,lp,3,999,45.64056939501779,0.42975484596973895
splus-official,448,cls,labelprop,3,42,29.00355871886121,0.24452265214537386
splus-official,448,cls,labelprop,3,123,26.897983392645315,0.2302277179535973
splus-official,448,cls,labelprop,3,456,28.202846975088967,0.2406092174806787
splus-official,448,cls,labelprop,3,789,29.329774614472125,0.24503961549103923
splus-official,448,cls,labelprop,3,999,28.61803084223013,0.24126259187059343
splus-official,448,cls,ptmap,3,42,53.084223013048636,0.5154455804484143
splus-official,448,cls,ptmap,3,123,53.4994068801898,0.5183666958313534
splus-official,448,cls,ptmap,3,456,54.181494661921704,0.5270675889107159
splus-official,448,cls,ptmap,3,789,52.84697508896797,0.5127250959884196
splus-official,448,cls,ptmap,3,999,53.469750889679716,0.5219159725715277
splus-official,448,cls,proto,5,42,57.793594306049826,0.5640695185967254
splus-official,448,cls,proto,5,123,58.68327402135232,0.5739256584615713
splus-official,448,cls,proto,5,456,57.15302491103203,0.5599504379235768
splus-official,448,cls,proto,5,789,57.82918149466192,0.5691194388756406
splus-official,448,cls,proto,5,999,57.722419928825616,0.5671916311592214
splus-official,448,cls,knn,5,42,61.138790035587185,0.5967600082022239
splus-official,448,cls,knn,5,123,60.67615658362989,0.5973483670881403
splus-official,448,cls,knn,5,456,59.60854092526691,0.5899672348088031
splus-official,448,cls,knn,5,789,62.206405693950174,0.609402555317701
splus-official,448,cls,knn,5,999,60.60498220640569,0.5955762357631461
splus-official,448,cls,lp,5,42,52.135231316725985,0.484080624727409
splus-official,448,cls,lp,5,123,52.170818505338076,0.4870221525290395
splus-official,448,cls,lp,5,456,52.52669039145908,0.4879751394151814
splus-official,448,cls,lp,5,789,51.56583629893239,0.47498099588102705
splus-official,448,cls,lp,5,999,52.84697508896797,0.4928785586223092
splus-official,448,cls,labelprop,5,42,29.501779359430607,0.2485658144021768
splus-official,448,cls,labelprop,5,123,30.81850533807829,0.26368079416044987
splus-official,448,cls,labelprop,5,456,31.637010676156585,0.2742809273585569
splus-official,448,cls,labelprop,5,789,31.672597864768683,0.27110894182529544
splus-official,448,cls,labelprop,5,999,30.889679715302492,0.26407196598708643
splus-official,448,cls,ptmap,5,42,59.3238434163701,0.5750190089126088
splus-official,448,cls,ptmap,5,123,58.57651245551602,0.5707631139928562
splus-official,448,cls,ptmap,5,456,58.89679715302491,0.5721741279018776
splus-official,448,cls,ptmap,5,789,59.181494661921704,0.5764324220568113
splus-official,448,cls,ptmap,5,999,59.2170818505338,0.5773710843870515
splus-official,448,cls,proto,10,42,63.27402135231317,0.6175873965543214
splus-official,448,cls,proto,10,123,62.27758007117438,0.6067470686687768
splus-official,448,cls,proto,10,456,65.12455516014235,0.6415916939571953
splus-official,448,cls,proto,10,789,63.48754448398577,0.6222241182789533
splus-official,448,cls,proto,10,999,64.05693950177937,0.6275454340903822
splus-official,448,cls,knn,10,42,74.16370106761566,0.7306745350339656
splus-official,448,cls,knn,10,123,73.30960854092527,0.7187463235715277
splus-official,448,cls,knn,10,456,74.02135231316726,0.7265219557034505
splus-official,448,cls,knn,10,789,74.73309608540926,0.7314745601431805
splus-official,448,cls,knn,10,999,73.30960854092527,0.7208428582094063
splus-official,448,cls,lp,10,42,60.71174377224199,0.5656216048041461
splus-official,448,cls,lp,10,123,58.86120996441281,0.5499569632349389
splus-official,448,cls,lp,10,456,58.505338078291814,0.5400216701352627
splus-official,448,cls,lp,10,789,58.43416370106762,0.5416690504118752
splus-official,448,cls,lp,10,999,57.08185053380783,0.522400505228561
splus-official,448,cls,labelprop,10,42,31.103202846975087,0.2626335722375715
splus-official,448,cls,labelprop,10,123,31.24555160142349,0.263353372981437
splus-official,448,cls,labelprop,10,456,33.66548042704626,0.276908037837401
splus-official,448,cls,labelprop,10,789,30.81850533807829,0.2590376332933534
splus-official,448,cls,labelprop,10,999,33.16725978647687,0.2799923801119497
splus-official,448,cls,ptmap,10,42,64.69750889679715,0.6250791138270068
splus-official,448,cls,ptmap,10,123,62.989323843416365,0.6087479082242918
splus-official,448,cls,ptmap,10,456,65.69395017793595,0.6339031683805986
splus-official,448,cls,ptmap,10,789,64.62633451957296,0.6262054467989155
splus-official,448,cls,ptmap,10,999,64.91103202846975,0.626933999175992
splus-official,448_fliptta,cls,proto,1,42,33.47737671581088,0.32381286770412776
splus-official,448_fliptta,cls,proto,1,123,32.7910523640061,0.32478435730392763
splus-official,448_fliptta,cls,proto,1,456,34.82460599898322,0.3390454241051626
splus-official,448_fliptta,cls,proto,1,789,33.96034570411794,0.32521222325909743
splus-official,448_fliptta,cls,proto,1,999,33.17234367056432,0.32714571068843545
splus-official,448_fliptta,cls,knn,1,42,33.47737671581088,0.32381286770412776
splus-official,448_fliptta,cls,knn,1,123,32.7910523640061,0.32478435730392763
splus-official,448_fliptta,cls,knn,1,456,34.82460599898322,0.3390454241051626
splus-official,448_fliptta,cls,knn,1,789,33.96034570411794,0.32521222325909743
splus-official,448_fliptta,cls,knn,1,999,33.17234367056432,0.32714571068843545
splus-official,448_fliptta,cls,lp,1,42,33.68073207930859,0.3196435428066895
splus-official,448_fliptta,cls,lp,1,123,34.16370106761566,0.32971453304169784
splus-official,448_fliptta,cls,lp,1,456,35.28215556685307,0.33542807634911703
splus-official,448_fliptta,cls,lp,1,789,33.096085409252666,0.31149146694712393
splus-official,448_fliptta,cls,lp,1,999,34.290798169801725,0.33010860446533696
splus-official,448_fliptta,cls,labelprop,1,42,23.89425521098119,0.206748594707122
splus-official,448_fliptta,cls,labelprop,1,123,22.77580071174377,0.20164280928914408
splus-official,448_fliptta,cls,labelprop,1,456,24.682257244534824,0.20831548376293904
splus-official,448_fliptta,cls,labelprop,1,789,24.631418403660398,0.2196817912028007
splus-official,448_fliptta,cls,labelprop,1,999,24.40264361972547,0.21691732116681298
splus-official,448_fliptta,cls,ptmap,1,42,36.88357905439756,0.36175255985006183
splus-official,448_fliptta,cls,ptmap,1,123,36.37519064565328,0.359685884958735
splus-official,448_fliptta,cls,ptmap,1,456,38.00203355363498,0.37089686757500107
splus-official,448_fliptta,cls,ptmap,1,789,36.19725470259278,0.351620999882969
splus-official,448_fliptta,cls,ptmap,1,999,35.63802745297407,0.34909701964117945
splus-official,448_fliptta,cls,proto,3,42,52.194543297746144,0.5048318930221256
splus-official,448_fliptta,cls,proto,3,123,51.45314353499407,0.5017159717115561
splus-official,448_fliptta,cls,proto,3,456,51.06761565836299,0.49937231035108554
splus-official,448_fliptta,cls,proto,3,789,51.36417556346382,0.5044242406878895
splus-official,448_fliptta,cls,proto,3,999,51.00830367734282,0.498084067363485
splus-official,448_fliptta,cls,knn,3,42,52.342823250296554,0.5144555816612987
splus-official,448_fliptta,cls,knn,3,123,52.431791221826806,0.5144446347022285
splus-official,448_fliptta,cls,knn,3,456,52.313167259786475,0.5147440374767596
splus-official,448_fliptta,cls,knn,3,789,51.779359430604984,0.5096315975010458
splus-official,448_fliptta,cls,knn,3,999,50.5338078291815,0.49384773065750986
splus-official,448_fliptta,cls,lp,3,42,46.35231316725979,0.43328845665541216
splus-official,448_fliptta,cls,lp,3,123,48.0723606168446,0.4474820795993514
splus-official,448_fliptta,cls,lp,3,456,47.47924080664294,0.44715245093730144
splus-official,448_fliptta,cls,lp,3,789,45.848161328588375,0.42657302306003514
splus-official,448_fliptta,cls,lp,3,999,46.619217081850536,0.4403533624367341
splus-official,448_fliptta,cls,labelprop,3,42,28.23250296559905,0.2392581682776933
splus-official,448_fliptta,cls,labelprop,3,123,26.601423487544483,0.22525165917372603
splus-official,448_fliptta,cls,labelprop,3,456,29.47805456702254,0.24604639758781813
splus-official,448_fliptta,cls,labelprop,3,789,28.35112692763938,0.23306461030295622
splus-official,448_fliptta,cls,labelprop,3,999,29.062870699881376,0.2482529591528681
splus-official,448_fliptta,cls,ptmap,3,42,53.084223013048636,0.5144319420716482
splus-official,448_fliptta,cls,ptmap,3,123,53.97390272835113,0.5234850733224219
splus-official,448_fliptta,cls,ptmap,3,456,54.122182680901545,0.5268908590020941
splus-official,448_fliptta,cls,ptmap,3,789,52.90628706998813,0.514008327181108
splus-official,448_fliptta,cls,ptmap,3,999,53.4994068801898,0.5233326702701453
splus-official,448_fliptta,cls,proto,5,42,58.54092526690391,0.5745289404145977
splus-official,448_fliptta,cls,proto,5,123,59.2170818505338,0.5808388397432208
splus-official,448_fliptta,cls,proto,5,456,57.686832740213525,0.5650727287538385
splus-official,448_fliptta,cls,proto,5,789,58.07829181494662,0.5722889906849951
splus-official,448_fliptta,cls,proto,5,999,58.07829181494662,0.5712912791673256
splus-official,448_fliptta,cls,knn,5,42,62.45551601423488,0.6125370265519401
splus-official,448_fliptta,cls,knn,5,123,61.85053380782918,0.606946746974668
splus-official,448_fliptta,cls,knn,5,456,60.569395017793596,0.600445316205927
splus-official,448_fliptta,cls,knn,5,789,62.419928825622776,0.612502214828032
splus-official,448_fliptta,cls,knn,5,999,61.31672597864769,0.6022954029168386
splus-official,448_fliptta,cls,lp,5,42,51.95729537366548,0.48523172805433334
splus-official,448_fliptta,cls,lp,5,123,52.06405693950178,0.48646239662776536
splus-official,448_fliptta,cls,lp,5,456,52.49110320284698,0.48703729209865115
splus-official,448_fliptta,cls,lp,5,789,51.92170818505338,0.4797717081778966
splus-official,448_fliptta,cls,lp,5,999,53.131672597864764,0.49726639196875383
