tag,res,feat,k_shot,clf,acc_diff,paired_t,p_ttest,p_wilcoxon
splus-tapt-nogram,448,cls,5,labelprop,-22.661921708185055,-35.315702855526744,3.836736334671789e-06,0.0625
splus-tapt-nogram,448,cls,10,knn,16.711743772241995,19.57074432986955,4.019760738463636e-05,0.0625
splus-tapt-nogram,448,cls,10,ptmap,3.0604982206405706,11.065727772081996,0.00037927047990042145,0.0625
splus-tapt-nogram,448,cls,10,lp,-0.5693950177935946,-1.9694638556693274,0.12024334063356396,0.1875
splus-tapt-nogram,448,cls,10,labelprop,-27.01779359430605,-32.31838207054729,5.464946024840353e-06,0.0625
splus-tapt-nogram,448_fliptta,cls,1,ptmap,0.5592272496187078,2.8887415229139077,0.044619278091379784,0.06788915486182899
splus-tapt-nogram,448_fliptta,cls,1,lp,0.13218098627351438,0.5492276837878877,0.6120694302478903,0.8125
splus-tapt-nogram,448_fliptta,cls,1,labelprop,-7.498729028978138,-16.5220091984852,7.858998272403418e-05,0.0625
splus-tapt-nogram,448_fliptta,cls,3,knn,4.205219454329774,10.205929791104417,0.0005193301957246547,0.0625
splus-tapt-nogram,448_fliptta,cls,3,ptmap,1.8920521945432995,4.724759462641242,0.009139384446628214,0.0625
splus-tapt-nogram,448_fliptta,cls,3,lp,-4.306049822064057,-7.632175096334643,0.0015827741278945002,0.0625
splus-tapt-nogram,448_fliptta,cls,3,labelprop,-18.457888493475686,-29.602539842196112,7.754228519061332e-06,0.0625
splus-tapt-nogram,448_fliptta,cls,5,knn,10.000000000000002,47.49766911574316,1.1753840381157448e-06,0.0625
splus-tapt-nogram,448_fliptta,cls,5,ptmap,3.2028469750889696,10.093898773656779,0.0005420257260409993,0.0625
splus-tapt-nogram,448_fliptta,cls,5,lp,-3.4448398576512416,-8.726743196292894,0.0009498383442857334,0.0625
splus-tapt-nogram,448_fliptta,cls,5,labelprop,-21.91459074733096,-91.65557941031368,8.495150018674545e-08,0.0625
splus-tapt-nogram,448_fliptta,cls,10,knn,19.94306049822064,50.29296901117206,9.353590508539001e-07,0.0625
splus-tapt-nogram,448_fliptta,cls,10,ptmap,3.7580071174377236,9.284615319583922,0.0007485725662728137,0.0625
splus-tapt-nogram,448_fliptta,cls,10,lp,0.24199288256227475,0.742648448161877,0.49893952042563233,0.4375
splus-tapt-nogram,448_fliptta,cls,10,labelprop,-25.26690391459075,-62.46361169815335,3.9346054336350254e-07,0.0625
tapt-nogram,224,cls,1,ptmap,0.12709710218606957,1.4874102932718298,0.21111751767735618,0.3125
tapt-nogram,224,cls,1,lp,0.0,0.0,1.0,1.0
tapt-nogram,224,cls,1,labelprop,-4.316217590238944,-21.50573484855429,2.765029401748284e-05,0.0625
tapt-nogram,224,cls,3,knn,1.3345195729537367,7.16001555758161,0.002013857840228304,0.0625
tapt-nogram,224,cls,3,ptmap,1.233689205219457,5.915156979027221,0.004090325503369811,0.0625
tapt-nogram,224,cls,3,lp,-1.6014234875444842,-5.537369462824698,0.0051994254108806886,0.0625
tapt-nogram,224,cls,3,labelprop,-16.47093712930012,-48.66316353605699,1.066911170978839e-06,0.0625
